"id","link","internalLevel","internalSubtype","quality","value","level","armorRating","enchantName","enchantDesc","setMaxEquipCount","setBonusDesc1","setBonusDesc2","setBonusDesc3","traitDesc","comment"
"19221416","|H0:item:68119:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","0","1","0","1","-1","0","","","0","(1 item) Adds 1 Weapon Damage","Adds 1 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 0 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","?"
"19221698","|H0:item:68119:2:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","2","1","27","32","479","Maximum Magicka Enchantment","Adds 170 Maximum Magicka.","2","(1 item) Adds 49 Weapon Damage","Adds 49 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 198 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","dropped"
"19222752","|H0:item:68119:175:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","175","1","27","32","465","Maximum Magicka Enchantment","Adds 170 Maximum Magicka.","2","(1 item) Adds 48 Weapon Damage","Adds 48 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 192 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","unknown"
"19222123","|H0:item:68119:20:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","20","1","28","32","507","Maximum Magicka Enchantment","Adds 170 Maximum Magicka.","2","(1 item) Adds 52 Weapon Damage","Adds 52 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 210 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","crafted"
"19222595","|H0:item:68119:121:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","121","2","27","32","465","Maximum Magicka Enchantment","Adds 180 Maximum Magicka.","2","(1 item) Adds 48 Weapon Damage","Adds 48 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 192 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","unknown"
"19221949","|H0:item:68119:19:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","19","2","28","32","507","Maximum Magicka Enchantment","Adds 180 Maximum Magicka.","2","(1 item) Adds 52 Weapon Damage","Adds 52 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 210 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","unknown"
"19222269","|H0:item:68119:31:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","31","2","28","32","521","Maximum Magicka Enchantment","Adds 180 Maximum Magicka.","2","(1 item) Adds 54 Weapon Damage","Adds 54 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 216 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","crafted"
"19221699","|H0:item:68119:3:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","3","2","30","32","535","Maximum Magicka Enchantment","Adds 180 Maximum Magicka.","2","(1 item) Adds 55 Weapon Damage","Adds 55 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 222 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","dropped"
"19221705","|H0:item:68119:9:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","9","2","30","32","549","Maximum Magicka Enchantment","Adds 180 Maximum Magicka.","2","(1 item) Adds 57 Weapon Damage","Adds 57 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 228 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","dropped"
"19222124","|H0:item:68119:21:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","21","2","30","32","549","Maximum Magicka Enchantment","Adds 180 Maximum Magicka.","2","(1 item) Adds 57 Weapon Damage","Adds 57 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 228 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","crafted"
"19222596","|H0:item:68119:122:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","122","3","27","32","465","Maximum Magicka Enchantment","Adds 194 Maximum Magicka.","0","(1 item) Adds 48 Weapon Damage","Adds 48 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 192 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19221700","|H0:item:68119:4:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","4","3","30","32","563","Maximum Magicka Enchantment","Adds 194 Maximum Magicka.","2","(1 item) Adds 58 Weapon Damage","Adds 58 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 234 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19222364","|H0:item:68119:50:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","50","3","30","32","563","Maximum Magicka Enchantment","Adds 194 Maximum Magicka.","2","(1 item) Adds 58 Weapon Damage","Adds 58 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 234 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19221703","|H0:item:68119:7:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","7","3","31","32","577","Maximum Magicka Enchantment","Adds 194 Maximum Magicka.","2","(1 item) Adds 60 Weapon Damage","Adds 60 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 240 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19221899","|H0:item:68119:11:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","11","3","31","32","577","Maximum Magicka Enchantment","Adds 194 Maximum Magicka.","2","(1 item) Adds 60 Weapon Damage","Adds 60 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 240 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19222125","|H0:item:68119:22:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","22","3","31","32","591","Maximum Magicka Enchantment","Adds 194 Maximum Magicka.","2","(1 item) Adds 61 Weapon Damage","Adds 61 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 246 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","crafted"
"19222363","|H0:item:68119:49:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","49","3","31","32","577","Maximum Magicka Enchantment","Adds 194 Maximum Magicka.","2","(1 item) Adds 60 Weapon Damage","Adds 60 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 240 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19222597","|H0:item:68119:123:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","123","4","27","32","465","Maximum Magicka Enchantment","Adds 204 Maximum Magicka.","0","(1 item) Adds 48 Weapon Damage","Adds 48 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 192 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","unknown"
"19221701","|H0:item:68119:5:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","5","4","31","32","605","Maximum Magicka Enchantment","Adds 204 Maximum Magicka.","2","(1 item) Adds 63 Weapon Damage","Adds 63 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 252 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
"19221704","|H0:item:68119:8:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","8","4","32","32","619","Maximum Magicka Enchantment","Adds 204 Maximum Magicka.","2","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
"19222126","|H0:item:68119:23:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","23","4","32","32","633","Maximum Magicka Enchantment","Adds 204 Maximum Magicka.","2","(1 item) Adds 66 Weapon Damage","Adds 66 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 264 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","crafted"
"19222598","|H0:item:68119:124:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","124","5","27","32","465","Maximum Magicka Enchantment","Adds 221 Maximum Magicka.","0","(1 item) Adds 48 Weapon Damage","Adds 48 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 192 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","unknown"
"19221702","|H0:item:68119:6:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","6","5","33","32","647","Maximum Magicka Enchantment","Adds 221 Maximum Magicka.","2","(1 item) Adds 67 Weapon Damage","Adds 67 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 270 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","dropped"
"19222127","|H0:item:68119:24:32:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","32","24","5","33","32","675","Maximum Magicka Enchantment","Adds 221 Maximum Magicka.","2","(1 item) Adds 70 Weapon Damage","Adds 70 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 282 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","crafted"
"19221706","|H0:item:68119:1:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","1","0","27","33","479","Maximum Magicka Enchantment","Adds 180 Maximum Magicka.","2","(1 item) Adds 49 Weapon Damage","Adds 49 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 198 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","dropped"
"19222803","|H0:item:68119:177:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","177","0","27","33","493","","","2","(1 item) Adds 51 Weapon Damage","Adds 51 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 204 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","unknown"
"19221707","|H0:item:68119:2:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","2","1","27","33","493","Maximum Magicka Enchantment","Adds 170 Maximum Magicka.","2","(1 item) Adds 51 Weapon Damage","Adds 51 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 204 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","dropped"
"19222753","|H0:item:68119:175:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","175","1","27","33","479","Maximum Magicka Enchantment","Adds 170 Maximum Magicka.","2","(1 item) Adds 49 Weapon Damage","Adds 49 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 198 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","unknown"
"19222128","|H0:item:68119:20:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","20","1","28","33","521","Maximum Magicka Enchantment","Adds 170 Maximum Magicka.","2","(1 item) Adds 54 Weapon Damage","Adds 54 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 216 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","crafted"
"19222599","|H0:item:68119:121:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","121","2","27","33","479","Maximum Magicka Enchantment","Adds 180 Maximum Magicka.","2","(1 item) Adds 49 Weapon Damage","Adds 49 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 198 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","unknown"
"19221950","|H0:item:68119:19:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","19","2","28","33","521","Maximum Magicka Enchantment","Adds 180 Maximum Magicka.","2","(1 item) Adds 54 Weapon Damage","Adds 54 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 216 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","unknown"
"19221708","|H0:item:68119:3:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","3","2","30","33","549","Maximum Magicka Enchantment","Adds 180 Maximum Magicka.","2","(1 item) Adds 57 Weapon Damage","Adds 57 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 228 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","dropped"
"19221714","|H0:item:68119:9:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","9","2","30","33","563","Maximum Magicka Enchantment","Adds 180 Maximum Magicka.","2","(1 item) Adds 58 Weapon Damage","Adds 58 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 234 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","dropped"
"19222129","|H0:item:68119:21:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","21","2","30","33","563","Maximum Magicka Enchantment","Adds 180 Maximum Magicka.","2","(1 item) Adds 58 Weapon Damage","Adds 58 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 234 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","crafted"
"19222270","|H0:item:68119:31:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","31","2","30","33","535","Maximum Magicka Enchantment","Adds 180 Maximum Magicka.","2","(1 item) Adds 55 Weapon Damage","Adds 55 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 222 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","crafted"
"19222600","|H0:item:68119:122:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","122","3","27","33","479","Maximum Magicka Enchantment","Adds 194 Maximum Magicka.","0","(1 item) Adds 49 Weapon Damage","Adds 49 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 198 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19221709","|H0:item:68119:4:33:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","33","4","3","31","33","577","Maximum Magicka Enchantment","Adds 194 Maximum Magicka.","2","(1 item) Adds 60 Weapon Damage","Adds 60 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 240 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
