"id","link","internalLevel","internalSubtype","name","trait","quality","value","level","type","equipType","weaponType","armorType","armorRating","weaponPower","cond","enchantName","enchantDesc","setName","setBonusCount","setMaxEquipCount","setBonusCount1","setBonusCount2","setBonusCount3","setBonusCount4","setBonusDesc1","setBonusDesc2","setBonusDesc3","setBonusDesc4","bindType","traitDesc","comment"
"19220245","|H0:item:68118:5:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","5","Molag Kena's Mask","18","4","33","35","2","1","0","2","962","0","0","Maximum Stamina Enchantment","Adds 204 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 67 Weapon Damage","Adds 67 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 270 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 6.5%.","dropped"
"19220248","|H0:item:68118:8:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","8","Molag Kena's Mask","18","4","33","35","2","1","0","2","983","0","0","Maximum Stamina Enchantment","Adds 204 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 69 Weapon Damage","Adds 69 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 276 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 6.5%.","dropped"
"19220658","|H0:item:68118:23:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","23","Molag Kena's Mask","18","4","33","35","2","1","0","2","1004","0","0","Maximum Stamina Enchantment","Adds 204 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 70 Weapon Damage","Adds 70 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 282 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","crafted"
"19221127","|H0:item:68118:124:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","124","Molag Kena's Mask","18","5","28","35","2","1","0","2","752","0","0","Maximum Stamina Enchantment","Adds 221 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 52 Weapon Damage","Adds 52 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 210 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 7.5%.","unknown"
"19220246","|H0:item:68118:6:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","6","Molag Kena's Mask","18","5","35","35","2","1","0","2","1025","0","0","Maximum Stamina Enchantment","Adds 221 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 72 Weapon Damage","Adds 72 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 288 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 7.5%.","dropped"
"19220659","|H0:item:68118:24:35:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","35","24","Molag Kena's Mask","18","5","35","35","2","1","0","2","1067","0","0","Maximum Stamina Enchantment","Adds 221 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 75 Weapon Damage","Adds 75 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 300 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 7.5%.","crafted"
"19220250","|H0:item:68118:1:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","1","Molag Kena's Mask","18","0","28","36","2","1","0","2","773","0","0","Maximum Stamina Enchantment","Adds 180 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 54 Weapon Damage","Adds 54 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 216 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 2.5%.","dropped"
"19221323","|H0:item:68118:177:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","177","Molag Kena's Mask","18","0","30","36","2","1","0","2","794","0","0","","","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 55 Weapon Damage","Adds 55 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 222 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 2.5%.","unknown"
"19221273","|H0:item:68118:175:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","175","Molag Kena's Mask","18","1","28","36","2","1","0","2","773","0","0","Maximum Stamina Enchantment","Adds 196 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 54 Weapon Damage","Adds 54 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 216 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 3.5%.","unknown"
"19220251","|H0:item:68118:2:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","2","Molag Kena's Mask","18","1","30","36","2","1","0","2","794","0","0","Maximum Stamina Enchantment","Adds 196 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 55 Weapon Damage","Adds 55 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 222 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 3.5%.","dropped"
"19220660","|H0:item:68118:20:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","20","Molag Kena's Mask","18","1","30","36","2","1","0","2","836","0","0","Maximum Stamina Enchantment","Adds 196 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 58 Weapon Damage","Adds 58 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 234 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 3.5%.","crafted"
"19221128","|H0:item:68118:121:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","121","Molag Kena's Mask","18","2","28","36","2","1","0","2","773","0","0","Maximum Stamina Enchantment","Adds 206 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 54 Weapon Damage","Adds 54 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 216 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","unknown"
"19220470","|H0:item:68118:19:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","19","Molag Kena's Mask","18","2","30","36","2","1","0","2","836","0","0","Maximum Stamina Enchantment","Adds 206 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 58 Weapon Damage","Adds 58 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 234 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","unknown"
"19220252","|H0:item:68118:3:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","3","Molag Kena's Mask","18","2","31","36","2","1","0","2","878","0","0","Maximum Stamina Enchantment","Adds 206 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 61 Weapon Damage","Adds 61 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 246 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 4.5%.","dropped"
"19220258","|H0:item:68118:9:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","9","Molag Kena's Mask","18","2","31","36","2","1","0","2","899","0","0","Maximum Stamina Enchantment","Adds 206 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 63 Weapon Damage","Adds 63 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 252 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 4.5%.","dropped"
"19220661","|H0:item:68118:21:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","21","Molag Kena's Mask","18","2","31","36","2","1","0","2","899","0","0","Maximum Stamina Enchantment","Adds 206 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 63 Weapon Damage","Adds 63 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 252 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","crafted"
"19220790","|H0:item:68118:31:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","31","Molag Kena's Mask","18","2","31","36","2","1","0","2","857","0","0","Maximum Stamina Enchantment","Adds 206 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 60 Weapon Damage","Adds 60 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 240 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","crafted"
"19221129","|H0:item:68118:122:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","122","Molag Kena's Mask","18","3","28","36","2","1","0","2","773","0","0","Maximum Stamina Enchantment","Adds 223 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 54 Weapon Damage","Adds 54 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 216 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220253","|H0:item:68118:4:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","4","Molag Kena's Mask","18","3","32","36","2","1","0","2","920","0","0","Maximum Stamina Enchantment","Adds 223 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220256","|H0:item:68118:7:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","7","Molag Kena's Mask","18","3","32","36","2","1","0","2","941","0","0","Maximum Stamina Enchantment","Adds 223 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 66 Weapon Damage","Adds 66 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 264 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220420","|H0:item:68118:11:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","11","Molag Kena's Mask","18","3","32","36","2","1","0","2","941","0","0","Maximum Stamina Enchantment","Adds 223 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 66 Weapon Damage","Adds 66 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 264 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220888","|H0:item:68118:49:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","49","Molag Kena's Mask","18","3","32","36","2","1","0","2","941","0","0","Maximum Stamina Enchantment","Adds 223 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 66 Weapon Damage","Adds 66 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 264 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220889","|H0:item:68118:50:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","50","Molag Kena's Mask","18","3","32","36","2","1","0","2","920","0","0","Maximum Stamina Enchantment","Adds 223 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220662","|H0:item:68118:22:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","22","Molag Kena's Mask","18","3","33","36","2","1","0","2","962","0","0","Maximum Stamina Enchantment","Adds 223 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 67 Weapon Damage","Adds 67 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 270 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","crafted"
"19221130","|H0:item:68118:123:36:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","36","123","Molag Kena's Mask","18","4","28","36","2","1","0","2","773","0","0","Maximum Stamina Enchantment","Adds 235 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 54 Weapon Damage","Adds 54 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 216 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","unknown"
